"합계",중구,신당동,7,-,1,-,2,1,-,-,-,-,-,2,1,-,-
"합계",중구,다산동,4,-,1,-,2,-,-,1,-,-,-,-,-,-,-
"합계",중구,약수동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",중구,청구동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",중구,신당5동,2,-,-,-,-,-,-,1,-,-,1,-,-,-,-
"합계",중구,동화동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",중구,황학동,6,-,1,-,1,1,-,-,-,2,1,-,-,-,-
"합계",중구,중림동,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-
"합계",용산구,소계,74,-,16,4,11,11,1,13,-,9,8,-,1,-,-
"합계",용산구,후암동,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-
"합계",용산구,남영동,8,-,2,-,2,-,-,2,-,1,1,-,-,-,-
"합계",용산구,청파동,3,-,1,-,-,1,-,1,-,-,-,-,-,-,-
"합계",용산구,원효로1동,3,-,1,-,-,1,-,-,-,-,1,-,-,-,-
"합계",용산구,원효로2동,3,-,1,1,-,-,-,-,-,1,-,-,-,-,-
"합계",용산구,효창동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",용산구,한강로동,20,-,6,1,3,3,-,3,-,1,3,-,-,-,-
"합계",용산구,이촌1동,11,-,1,1,2,2,1,2,-,1,-,-,1,-,-
"합계",용산구,이태원1동,6,-,-,-,1,2,-,2,-,1,-,-,-,-,-
"합계",용산구,이태원2동,5,-,1,-,1,1,-,-,-,1,1,-,-,-,-
"합계",용산구,한남동,9,-,2,-,1,1,-,2,-,2,1,-,-,-,-
"합계",용산구,서빙고동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",용산구,보광동,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-
"합계",성동구,소계,56,-,9,4,12,10,-,8,1,6,4,1,1,-,-
"합계",성동구,왕십리도선동,4,-,-,-,1,1,-,2,-,-,-,-,-,-,-
"합계",성동구,마장동,5,-,1,2,1,-,-,-,-,1,-,-,-,-,-
"합계",성동구,사근동,4,-,-,-,1,2,-,1,-,-,-,-,-,-,-
"합계",성동구,행당1동,5,-,2,-,1,-,-,1,-,-,1,-,-,-,-
"합계",성동구,행당2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",성동구,금호1가동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",성동구,금호2.3가동,2,-,-,-,-,1,-,-,-,-,1,-,-,-,-
"합계",성동구,금호4가동,3,-,1,1,1,-,-,-,-,-,-,-,-,-,-
"합계",성동구,옥수동,3,-,-,-,2,-,-,1,-,-,-,-,-,-,-
"합계",성동구,성수1가1동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",성동구,성수1가2동,5,-,1,-,1,1,-,-,-,1,-,1,-,-,-
"합계",성동구,성수2가1동,3,-,-,-,1,-,-,-,-,1,1,-,-,-,-
"합계",성동구,성수2가3동,14,-,2,1,2,3,-,1,1,2,1,-,1,-,-
"합계",성동구,용답동,3,-,1,-,1,-,-,-,-,1,-,-,-,-,-
"합계",광진구,소계,56,-,11,4,13,8,-,12,1,5,2,-,-,-,-
"합계",광진구,화양동,7,-,-,-,1,2,-,2,-,1,1,-,-,-,-
"합계",광진구,군자동,6,-,2,1,2,-,-,1,-,-,-,-,-,-,-
"합계",광진구,중곡1동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",광진구,중곡2동,4,-,-,-,1,1,-,1,-,1,-,-,-,-,-
"합계",광진구,중곡3동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",광진구,중곡4동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",광진구,광장동,9,-,2,-,1,2,-,3,-,1,-,-,-,-,-
"합계",광진구,자양1동,4,-,2,-,-,1,-,-,1,-,-,-,-,-,-
"합계",광진구,자양2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",광진구,자양3동,6,-,1,1,2,1,-,1,-,-,-,-,-,-,-
"합계",광진구,자양4동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",광진구,구의1동,4,-,-,1,-,-,-,1,-,1,1,-,-,-,-
"합계",광진구,구의2동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",광진구,구의3동,6,-,1,1,2,1,-,1,-,-,-,-,-,-,-
"합계",동대문구,소계,58,-,13,4,10,5,-,10,2,6,5,3,-,-,-
"합계",동대문구,용신동,10,-,1,1,1,-,-,1,2,2,1,1,-,-,-
"합계",동대문구,제기동,7,-,1,-,3,1,-,-,-,-,1,1,-,-,-
"합계",동대문구,전농1동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동대문구,전농2동,4,-,1,-,-,1,-,1,-,-,1,-,-,-,-
"합계",동대문구,답십리1동,5,-,1,1,1,-,-,1,-,1,-,-,-,-,-
"합계",동대문구,답십리2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",동대문구,장안1동,10,-,2,1,1,2,-,1,-,1,1,1,-,-,-
"합계",동대문구,장안2동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동대문구,청량리동,5,-,1,1,-,-,-,1,-,1,1,-,-,-,-
"합계",동대문구,회기동,6,-,2,-,1,-,-,3,-,-,-,-,-,-,-
"합계",동대문구,휘경1동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",동대문구,휘경2동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",동대문구,이문1동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,소계,32,-,8,1,7,5,-,5,-,2,2,2,-,-,-
"합계",중랑구,면목2동,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-
"합계",중랑구,면목5동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",중랑구,면목본동,3,-,-,-,-,-,-,1,-,1,1,-,-,-,-
"합계",중랑구,면목7동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,면목3.8동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",중랑구,상봉2동,4,-,1,1,1,1,-,-,-,-,-,-,-,-,-
"합계",중랑구,중화1동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",중랑구,중화2동,4,-,1,-,1,-,-,-,-,-,1,1,-,-,-
"합계",중랑구,묵1동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",중랑구,묵2동,3,-,-,-,1,-,-,1,-,1,-,-,-,-,-
"합계",중랑구,망우본동,4,-,1,-,1,1,-,1,-,-,-,-,-,-,-
"합계",중랑구,망우3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,신내1동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,신내2동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",성북구,소계,60,-,10,3,11,9,-,15,1,5,5,1,-,-,-
"합계",성북구,성북동,4,-,-,-,-,1,-,1,-,-,1,1,-,-,-
"합계",성북구,삼선동,7,-,2,1,1,1,-,1,-,1,-,-,-,-,-
"합계",성북구,동선동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",성북구,돈암2동,4,-,1,-,-,2,-,1,-,-,-,-,-,-,-
"합계",성북구,안암동,6,-,-,-,1,-,-,4,-,1,-,-,-,-,-
"합계",성북구,보문동,4,-,1,-,1,1,-,-,-,-,1,-,-,-,-
"합계",성북구,정릉2동,4,-,-,-,1,1,-,1,-,1,-,-,-,-,-
"합계",성북구,정릉3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",성북구,정릉4동,4,-,-,-,1,1,-,1,-,-,1,-,-,-,-
"합계",성북구,길음1동,5,-,1,-,1,1,-,1,-,-,1,-,-,-,-
"합계",성북구,길음2동,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-
"합계",성북구,종암동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",성북구,월곡1동,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-
"합계",성북구,월곡2동,5,-,1,-,1,1,-,1,-,-,1,-,-,-,-
"합계",성북구,장위1동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",성북구,장위2동,3,-,-,-,1,-,-,1,-,1,-,-,-,-,-
"합계",성북구,석관동,4,-,1,1,1,-,-,1,-,-,-,-,-,-,-
"합계",강북구,소계,29,-,5,1,6,2,-,6,-,4,3,2,-,-,-
"합계",강북구,삼양동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",강북구,미아동,2,-,1,-,-,-,-,-,-,-,-,1,-,-,-
"합계",강북구,송중동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",강북구,송천동,6,-,1,-,1,1,-,1,-,1,1,-,-,-,-
"합계",강북구,삼각산동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",강북구,번1동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",강북구,번3동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강북구,수유1동,2,-,-,-,1,-,-,-,-,-,1,-,-,-,-
"합계",강북구,수유2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강북구,수유3동,6,-,2,-,1,-,-,-,-,1,1,1,-,-,-
"합계",강북구,우이동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",강북구,인수동,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-
"합계",도봉구,소계,30,-,5,1,7,5,-,5,-,2,4,1,-,-,-
"합계",도봉구,창1동,3,-,-,-,1,1,-,-,-,1,-,-,-,-,-
"합계",도봉구,창2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",도봉구,창4동,4,-,1,-,1,1,-,-,-,-,1,-,-,-,-
"합계",도봉구,창5동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",도봉구,도봉1동,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-
"합계",도봉구,도봉2동,3,-,-,-,-,2,-,-,-,-,1,-,-,-,-
"합계",도봉구,쌍문1동,2,-,-,-,-,-,-,2,-,-,-,-,-,-,-
"합계",도봉구,쌍문2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",도봉구,쌍문3동,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-
"합계",도봉구,방학1동,6,-,2,-,1,1,-,-,-,1,1,-,-,-,-
"합계",도봉구,방학3동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",노원구,소계,59,-,12,1,12,8,1,8,1,7,7,1,1,-,-
"합계",노원구,월계1동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",노원구,월계3동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",노원구,공릉1동,7,-,1,-,2,1,-,-,-,1,1,1,-,-,-
"합계",노원구,공릉2동,7,-,2,-,1,-,-,1,-,1,2,-,-,-,-
"합계",노원구,하계1동,3,-,1,-,-,1,-,1,-,-,-,-,-,-,-
"합계",노원구,하계2동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",노원구,중계본동,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-
"합계",노원구,중계1동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",노원구,중계4동,3,-,1,-,1,-,-,-,-,1,-,-,-,-,-
"합계",노원구,중계2.3동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",노원구,상계1동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",노원구,상계2동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",노원구,상계3.4동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",노원구,상계5동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",노원구,상계6.7동,13,-,4,-,1,1,1,2,1,-,2,-,1,-,-
"합계",노원구,상계8동,3,-,1,-,-,-,-,-,-,1,1,-,-,-,-
"합계",노원구,상계9동,4,-,-,1,1,1,-,1,-,-,-,-,-,-,-
"합계",은평구,소계,40,-,7,2,9,6,-,5,-,4,4,3,-,-,-
"합계",은평구,녹번동,2,-,1,-,-,-,-,-,-,-,-,1,-,-,-
"합계",은평구,불광1동,5,-,-,-,2,1,-,1,-,-,1,-,-,-,-
"합계",은평구,불광2동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",은평구,갈현1동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",은평구,갈현2동,2,-,-,-,1,-,-,-,-,-,-,1,-,-,-
"합계",은평구,대조동,5,-,2,1,-,1,-,-,-,1,-,-,-,-,-
"합계",은평구,응암1동,6,-,1,1,1,1,-,-,-,1,1,-,-,-,-
"합계",은평구,응암3동,4,-,1,-,1,-,-,1,-,-,-,1,-,-,-
"합계",은평구,역촌동,4,-,1,-,1,1,-,1,-,-,-,-,-,-,-
"합계",은평구,신사1동,2,-,-,-,-,-,-,1,-,1,-,-,-,-,-
"합계",은평구,수색동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",은평구,진관동,5,-,1,-,1,1,-,1,-,-,1,-,-,-,-
"합계",서대문구,소계,54,-,13,3,8,8,-,10,-,7,5,-,-,-,-
"합계",서대문구,천연동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",서대문구,북아현동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",서대문구,충현동,8,-,1,-,2,2,-,1,-,-,2,-,-,-,-
"합계",서대문구,신촌동,12,-,3,1,1,3,-,1,-,1,2,-,-,-,-
"합계",서대문구,연희동,7,-,2,1,1,1,-,1,-,1,-,-,-,-,-
"합계",서대문구,홍제1동,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-
"합계",서대문구,홍제3동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",서대문구,홍제2동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",서대문구,홍은1동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",서대문구,홍은2동,4,-,-,-,-,-,-,2,-,2,-,-,-,-,-
"합계",서대문구,남가좌1동,2,-,-,-,-,-,-,1,-,-,1,-,-,-,-
"합계",서대문구,남가좌2동,4,-,1,1,1,-,-,1,-,-,-,-,-,-,-
"합계",서대문구,북가좌1동,3,-,-,-,2,1,-,-,-,-,-,-,-,-,-
"합계",서대문구,북가좌2동,4,-,1,-,-,-,-,2,-,1,-,-,-,-,-
"합계",마포구,소계,92,-,15,4,16,16,1,17,2,10,6,4,1,-,-
"합계",마포구,아현동,7,-,1,-,2,1,-,1,-,1,1,-,-,-,-
"합계",마포구,공덕동,9,-,1,-,-,3,-,2,-,1,1,1,-,-,-
"합계",마포구,도화동,8,-,1,1,1,1,-,1,1,1,1,-,-,-,-
"합계",마포구,용강동,7,-,1,-,1,-,-,2,-,1,1,1,-,-,-
"합계",마포구,대흥동,6,-,3,-,1,1,-,1,-,-,-,-,-,-,-
"합계",마포구,신수동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",마포구,서강동,4,-,1,-,1,-,-,1,-,1,-,-,-,-,-
"합계",마포구,서교동,23,-,3,2,3,6,1,3,1,1,1,1,1,-,-
"합계",마포구,합정동,5,-,1,1,1,1,-,-,-,-,1,-,-,-,-
"합계",마포구,망원1동,2,-,-,-,-,-,-,1,-,1,-,-,-,-,-
"합계",마포구,망원2동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",마포구,연남동,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-
"합계",마포구,성산1동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",마포구,성산2동,4,-,1,-,1,1,-,1,-,-,-,-,-,-,-
"합계",마포구,상암동,11,-,2,-,2,2,-,2,-,3,-,-,-,-,-
"합계",양천구,소계,64,-,8,7,13,10,1,13,-,5,5,1,1,-,-
"합계",양천구,목1동,14,-,1,1,2,4,1,3,-,1,1,-,-,-,-
"합계",양천구,목2동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",양천구,목3동,4,-,-,1,1,1,-,-,-,1,-,-,-,-,-
"합계",양천구,목4동,3,-,-,1,1,-,-,-,-,-,1,-,-,-,-
"합계",양천구,목5동,9,-,1,1,2,2,-,2,-,1,-,-,-,-,-
"합계",양천구,신월1동,3,-,-,-,1,-,-,1,-,-,1,-,-,-,-
"합계",양천구,신월2동,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신월3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신월4동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",양천구,신월6동,2,-,-,-,1,-,-,-,-,-,1,-,-,-,-
"합계",양천구,신월7동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",양천구,신정1동,3,-,-,1,-,1,-,1,-,-,-,-,-,-,-
"합계",양천구,신정2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",양천구,신정3동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신정4동,8,-,1,1,1,-,-,1,-,1,1,1,1,-,-
"합계",양천구,신정6동,6,-,2,-,1,1,-,1,-,1,-,-,-,-,-
"합계",양천구,신정7동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",강서구,소계,67,-,15,2,13,13,-,7,2,7,5,3,-,-,-
"합계",강서구,염창동,3,-,2,-,1,-,-,-,-,-,-,-,-,-,-
"합계",강서구,등촌1동,5,-,-,-,-,2,-,-,-,2,1,-,-,-,-
"합계",강서구,등촌2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강서구,등촌3동,4,-,1,-,-,-,-,1,-,1,1,-,-,-,-
"합계",강서구,화곡1동,2,-,1,-,-,-,-,-,1,-,-,-,-,-,-
"합계",강서구,화곡3동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",강서구,화곡4동,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-
"합계",강서구,화곡본동,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-
"합계",강서구,화곡6동,5,-,2,-,1,1,-,1,-,-,-,-,-,-,-
"합계",강서구,화곡8동,3,-,1,-,2,-,-,-,-,-,-,-,-,-,-
"합계",강서구,가양1동,7,-,1,-,2,2,-,-,1,1,-,-,-,-,-
"합계",강서구,가양2동,3,-,1,-,1,-,-,-,-,-,1,-,-,-,-
"합계",강서구,발산1동,5,-,1,-,2,1,-,-,-,-,-,1,-,-,-
"합계",강서구,우장산동,5,-,-,-,-,1,-,2,-,1,-,1,-,-,-
"합계",강서구,공항동,9,-,3,1,1,3,-,-,-,-,1,-,-,-,-
"합계",강서구,방화1동,3,-,-,-,-,1,-,1,-,1,-,-,-,-,-
"합계",강서구,방화2동,3,-,1,-,1,-,-,-,-,-,-,1,-,-,-
"합계",강서구,방화3동,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-
"합계",구로구,소계,68,-,12,3,13,10,-,13,2,13,2,-,-,-,-
"합계",구로구,신도림동,5,-,1,-,1,1,-,1,1,-,-,-,-,-,-
"합계",구로구,구로2동,14,-,4,1,1,3,-,3,-,2,-,-,-,-,-
"합계",구로구,구로3동,18,-,3,1,4,2,-,2,1,4,1,-,-,-,-
"합계",구로구,구로4동,5,-,1,-,-,-,-,1,-,2,1,-,-,-,-
"합계",구로구,구로5동,5,-,-,-,2,1,-,2,-,-,-,-,-,-,-
"합계",구로구,가리봉동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",구로구,고척1동,4,-,-,-,2,-,-,1,-,1,-,-,-,-,-
"합계",구로구,고척2동,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-
"합계",구로구,개봉1동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",구로구,개봉2동,3,-,1,-,-,-,-,1,-,1,-,-,-,-,-
"합계",구로구,개봉3동,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-
"합계",구로구,오류1동,4,-,-,-,1,1,-,1,-,1,-,-,-,-,-
"합계",구로구,오류2동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",구로구,수궁동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",금천구,소계,55,-,11,1,10,5,-,6,-,13,5,2,2,-,-
"합계",금천구,가산동,27,-,6,-,6,2,-,2,-,8,1,1,1,-,-
"합계",금천구,독산1동,7,-,3,-,1,-,-,1,-,1,1,-,-,-,-
"합계",금천구,독산2동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",금천구,독산3동,3,-,-,-,1,1,-,-,-,-,-,-,1,-,-
"합계",금천구,독산4동,2,-,-,1,-,-,-,-,-,1,-,-,-,-,-
"합계",금천구,시흥1동,8,-,2,-,2,1,-,1,-,1,-,1,-,-,-
"합계",금천구,시흥2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",금천구,시흥3동,4,-,-,-,-,1,-,-,-,2,1,-,-,-,-
"합계",금천구,시흥4동,2,-,-,-,-,-,-,1,-,-,1,-,-,-,-
"합계",영등포구,소계,135,-,23,5,24,22,2,17,7,15,11,5,2,1,1
"합계",영등포구,영등포동,18,-,3,1,2,3,1,2,1,2,2,1,-,-,-
"합계",영등포구,여의동,67,-,9,3,9,12,1,8,6,5,8,2,2,1,1
"합계",영등포구,당산1동,6,-,3,-,2,1,-,-,-,-,-,-,-,-,-
"합계",영등포구,당산2동,6,-,1,-,1,1,-,2,-,1,-,-,-,-,-
"합계",영등포구,도림동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",영등포구,문래동,9,-,1,-,2,1,-,2,-,3,-,-,-,-,-
"합계",영등포구,양평1동,3,-,1,-,1,-,-,-,-,1,-,-,-,-,-
"합계",영등포구,양평2동,3,-,-,-,1,1,-,-,-,-,-,1,-,-,-
"합계",영등포구,신길1동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",영등포구,신길3동,5,-,2,-,2,-,-,-,-,-,1,-,-,-,-
"합계",영등포구,신길4동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",영등포구,신길6동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",영등포구,대림1동,5,-,1,-,2,2,-,-,-,-,-,-,-,-,-
"합계",영등포구,대림2동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",영등포구,대림3동,7,-,1,1,1,-,-,2,-,1,-,1,-,-,-
"합계",동작구,소계,51,-,10,2,8,11,-,9,-,3,5,2,1,-,-
"합계",동작구,노량진1동,4,-,-,-,-,1,-,1,-,1,1,-,-,-,-
"합계",동작구,노량진2동,4,-,2,-,1,-,-,-,-,-,-,1,-,-,-
"합계",동작구,상도1동,4,-,2,-,1,-,-,1,-,-,-,-,-,-,-
"합계",동작구,상도2동,4,-,1,-,1,1,-,1,-,-,-,-,-,-,-
"합계",동작구,상도3동,3,-,-,1,-,1,-,1,-,-,-,-,-,-,-
"합계",동작구,상도4동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",동작구,흑석동,6,-,2,-,1,1,-,1,-,-,1,-,-,-,-
"합계",동작구,사당1동,8,-,-,1,1,1,-,1,-,1,1,1,1,-,-
"합계",동작구,사당2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",동작구,사당3동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",동작구,사당4동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동작구,대방동,5,-,1,-,2,2,-,-,-,-,-,-,-,-,-
"합계",동작구,신대방1동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",동작구,신대방2동,6,-,1,-,-,2,-,1,-,1,1,-,-,-,-
"합계",관악구,소계,47,-,12,3,10,9,-,4,-,5,3,1,-,-,-
"합계",관악구,보라매동,3,-,1,1,1,-,-,-,-,-,-,-,-,-,-
"합계",관악구,행운동,4,-,2,-,1,1,-,-,-,-,-,-,-,-,-
"합계",관악구,낙성대동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",관악구,청룡동,7,-,2,-,1,1,-,1,-,1,-,1,-,-,-
"합계",관악구,중앙동,3,-,-,1,1,-,-,-,-,-,1,-,-,-,-
"합계",관악구,인헌동,5,-,1,-,1,1,-,1,-,1,-,-,-,-,-
"합계",관악구,남현동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",관악구,서원동,3,-,-,-,1,-,-,1,-,1,-,-,-,-,-
"합계",관악구,신원동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",관악구,서림동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
