"동별(1)",동별(2),동별(3),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관,금융기관
"동별(1)",동별(2),동별(3),소계,한국은행,시중은행,시중은행,시중은행,시중은행,시중은행,시중은행,지방은행,특수은행,특수은행,특수은행,특수은행,기타,기타
"동별(1)",동별(2),동별(3),소계,소계,우리은행,SC제일은행,KB국민은행,신한은행,한국씨티은행,KEB하나은행,소계,IBK기업은행,NH농협은행,수협은행,KDB산업은행,한국수출입은행,외국은행
"합계",성동구,소계,53,-,7,4,10,10,-,7,1,7,5,1,1,-,-
"합계",성동구,왕십리도선동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",성동구,마장동,5,-,1,2,1,-,-,-,-,1,-,-,-,-,-
"합계",성동구,사근동,3,-,-,-,-,2,-,1,-,-,-,-,-,-,-
"합계",성동구,행당1동,5,-,1,-,1,1,-,1,-,-,1,-,-,-,-
"합계",성동구,행당2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",성동구,금호2.3가동,2,-,-,-,-,1,-,-,-,-,1,-,-,-,-
"합계",성동구,금호4가동,3,-,1,1,1,-,-,-,-,-,-,-,-,-,-
"합계",성동구,옥수동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",성동구,성수1가1동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",성동구,성수1가2동,5,-,1,-,1,1,-,-,-,1,-,1,-,-,-
"합계",성동구,성수2가1동,3,-,-,-,1,-,-,-,-,1,1,-,-,-,-
"합계",성동구,성수2가3동,16,-,2,1,2,3,-,1,1,3,2,-,1,-,-
"합계",성동구,용답동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",광진구,소계,50,-,10,4,12,8,-,10,1,4,1,-,-,-,-
"합계",광진구,화양동,5,-,-,-,1,2,-,1,-,1,-,-,-,-,-
"합계",광진구,군자동,6,-,2,1,2,-,-,1,-,-,-,-,-,-,-
"합계",광진구,중곡2동,4,-,-,-,1,1,-,1,-,1,-,-,-,-,-
"합계",광진구,중곡3동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",광진구,중곡4동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",광진구,광장동,9,-,2,-,1,2,-,3,-,1,-,-,-,-,-
"합계",광진구,자양1동,4,-,1,-,1,1,-,-,1,-,-,-,-,-,-
"합계",광진구,자양2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",광진구,자양3동,6,-,1,1,2,1,-,1,-,-,-,-,-,-,-
"합계",광진구,자양4동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",광진구,구의1동,4,-,-,1,-,-,-,1,-,1,1,-,-,-,-
"합계",광진구,구의2동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",광진구,구의3동,4,-,1,1,1,1,-,-,-,-,-,-,-,-,-
"합계",동대문구,소계,49,-,11,4,8,4,-,8,1,6,5,2,-,-,-
"합계",동대문구,용신동,8,-,1,1,-,-,-,1,1,2,1,1,-,-,-
"합계",동대문구,제기동,5,-,1,-,2,1,-,-,-,-,1,-,-,-,-
"합계",동대문구,전농1동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동대문구,전농2동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",동대문구,답십리1동,5,-,1,1,1,-,-,1,-,1,-,-,-,-,-
"합계",동대문구,답십리2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",동대문구,장안1동,10,-,2,1,1,2,-,1,-,1,1,1,-,-,-
"합계",동대문구,장안2동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동대문구,청량리동,4,-,-,1,-,-,-,1,-,1,1,-,-,-,-
"합계",동대문구,회기동,5,-,1,-,1,-,-,3,-,-,-,-,-,-,-
"합계",동대문구,휘경1동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동대문구,휘경2동,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-
"합계",동대문구,이문1동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",중랑구,소계,30,-,8,1,6,5,-,4,-,2,2,2,-,-,-
"합계",중랑구,면목5동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",중랑구,면목본동,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-
"합계",중랑구,면목7동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,면목3.8동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",중랑구,상봉1동,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,상봉2동,3,-,1,-,-,1,-,-,-,-,-,1,-,-,-
"합계",중랑구,중화1동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",중랑구,중화2동,3,-,1,-,1,-,-,-,-,-,1,-,-,-,-
"합계",중랑구,묵1동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",중랑구,묵2동,4,-,-,-,1,-,-,1,-,1,-,1,-,-,-
"합계",중랑구,망우본동,4,-,1,-,1,1,-,1,-,-,-,-,-,-,-
"합계",중랑구,망우3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,신내1동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",중랑구,신내2동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",성북구,소계,51,-,9,3,10,9,-,9,-,5,5,1,-,-,-
"합계",성북구,성북동,4,-,-,-,-,1,-,1,-,-,1,1,-,-,-
"합계",성북구,삼선동,7,-,2,1,1,1,-,1,-,1,-,-,-,-,-
"합계",성북구,동선동,4,-,-,-,1,1,-,1,-,1,-,-,-,-,-
"합계",성북구,돈암2동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",성북구,안암동,5,-,-,-,-,-,-,4,-,1,-,-,-,-,-
"합계",성북구,보문동,4,-,1,-,1,1,-,-,-,-,1,-,-,-,-
"합계",성북구,정릉2동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",성북구,정릉3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",성북구,정릉4동,3,-,-,-,1,1,-,-,-,-,1,-,-,-,-
"합계",성북구,길음1동,4,-,1,-,1,1,-,-,-,-,1,-,-,-,-
"합계",성북구,종암동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",성북구,월곡1동,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-
"합계",성북구,월곡2동,4,-,1,-,1,1,-,-,-,-,1,-,-,-,-
"합계",성북구,장위1동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",성북구,장위2동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",성북구,석관동,3,-,1,1,1,-,-,-,-,-,-,-,-,-,-
"합계",강북구,소계,25,-,4,1,6,4,-,3,-,2,3,2,-,-,-
"합계",강북구,삼양동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",강북구,미아동,3,-,1,-,-,1,-,-,-,-,-,1,-,-,-
"합계",강북구,송중동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",강북구,송천동,5,-,1,-,1,1,-,1,-,-,1,-,-,-,-
"합계",강북구,삼각산동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",강북구,번1동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",강북구,번3동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강북구,수유1동,2,-,-,-,1,-,-,-,-,-,1,-,-,-,-
"합계",강북구,수유3동,6,-,1,-,1,1,-,-,-,1,1,1,-,-,-
"합계",강북구,인수동,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-
"합계",도봉구,소계,25,-,5,1,5,5,-,3,-,1,4,1,-,-,-
"합계",도봉구,창1동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",도봉구,창4동,4,-,1,-,1,1,-,-,-,-,1,-,-,-,-
"합계",도봉구,창5동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",도봉구,도봉1동,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-
"합계",도봉구,도봉2동,3,-,-,-,-,2,-,-,-,-,1,-,-,-,-
"합계",도봉구,쌍문1동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",도봉구,쌍문2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",도봉구,쌍문3동,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-
"합계",도봉구,방학1동,6,-,2,-,1,1,-,-,-,1,1,-,-,-,-
"합계",도봉구,방학3동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",노원구,소계,53,-,9,1,12,8,1,7,1,6,6,1,1,-,-
"합계",노원구,월계1동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",노원구,월계3동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",노원구,공릉1동,6,-,-,-,2,1,-,-,-,1,1,1,-,-,-
"합계",노원구,공릉2동,6,-,2,-,1,-,-,1,-,1,1,-,-,-,-
"합계",노원구,하계1동,3,-,1,-,-,1,-,1,-,-,-,-,-,-,-
"합계",노원구,하계2동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",노원구,중계본동,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-
"합계",노원구,중계1동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",노원구,중계4동,3,-,1,-,1,-,-,-,-,1,-,-,-,-,-
"합계",노원구,중계2.3동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",노원구,상계1동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",노원구,상계2동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",노원구,상계5동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",노원구,상계6.7동,11,-,2,-,2,1,1,1,1,-,2,-,1,-,-
"합계",노원구,상계8동,3,-,1,-,-,-,-,-,-,1,1,-,-,-,-
"합계",노원구,상계9동,4,-,-,1,1,1,-,1,-,-,-,-,-,-,-
"합계",은평구,소계,37,-,8,2,8,6,-,4,-,3,4,2,-,-,-
"합계",은평구,녹번동,3,-,1,1,-,-,-,-,-,-,-,1,-,-,-
"합계",은평구,불광1동,4,-,-,-,1,1,-,1,-,-,1,-,-,-,-
"합계",은평구,불광2동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",은평구,갈현1동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",은평구,갈현2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",은평구,대조동,5,-,2,1,-,1,-,-,-,1,-,-,-,-,-
"합계",은평구,응암1동,5,-,1,-,1,1,-,-,-,1,1,-,-,-,-
"합계",은평구,응암2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",은평구,응암3동,3,-,1,-,1,-,-,-,-,-,-,1,-,-,-
"합계",은평구,역촌동,4,-,1,-,1,1,-,1,-,-,-,-,-,-,-
"합계",은평구,수색동,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-
"합계",은평구,진관동,6,-,2,-,1,1,-,1,-,-,1,-,-,-,-
"합계",서대문구,소계,48,-,11,2,8,9,-,7,-,6,5,-,-,-,-
"합계",서대문구,천연동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",서대문구,북아현동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",서대문구,충현동,9,-,1,-,2,3,-,1,-,-,2,-,-,-,-
"합계",서대문구,신촌동,9,-,2,-,1,3,-,-,-,1,2,-,-,-,-
"합계",서대문구,연희동,7,-,2,1,1,1,-,1,-,1,-,-,-,-,-
"합계",서대문구,홍제1동,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-
"합계",서대문구,홍제3동,3,-,1,-,1,-,-,1,-,-,-,-,-,-,-
"합계",서대문구,홍은2동,3,-,-,-,-,-,-,1,-,2,-,-,-,-,-
"합계",서대문구,남가좌1동,3,-,-,-,1,-,-,1,-,-,1,-,-,-,-
"합계",서대문구,남가좌2동,4,-,1,1,1,-,-,1,-,-,-,-,-,-,-
"합계",서대문구,북가좌1동,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-
"합계",서대문구,북가좌2동,3,-,1,-,-,-,-,1,-,1,-,-,-,-,-
"합계",마포구,소계,89,-,16,4,15,17,1,14,3,9,5,4,1,-,-
"합계",마포구,아현동,8,-,1,-,2,2,-,1,-,1,1,-,-,-,-
"합계",마포구,공덕동,9,-,1,-,-,4,-,2,-,1,-,1,-,-,-
"합계",마포구,도화동,7,-,1,1,1,1,-,1,-,1,1,-,-,-,-
"합계",마포구,용강동,6,-,1,-,1,-,-,1,-,1,1,1,-,-,-
"합계",마포구,대흥동,5,-,2,-,1,1,-,1,-,-,-,-,-,-,-
"합계",마포구,염리동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",마포구,신수동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",마포구,서강동,4,-,1,-,-,1,-,1,-,1,-,-,-,-,-
"합계",마포구,서교동,24,-,3,2,4,4,1,3,3,1,1,1,1,-,-
"합계",마포구,합정동,4,-,1,1,-,1,-,-,-,-,1,-,-,-,-
"합계",마포구,망원1동,2,-,-,-,-,-,-,1,-,1,-,-,-,-,-
"합계",마포구,망원2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",마포구,연남동,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-
"합계",마포구,성산1동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",마포구,성산2동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",마포구,상암동,11,-,3,-,2,2,-,2,-,2,-,-,-,-,-
"합계",양천구,소계,59,-,8,5,13,10,1,10,-,5,5,1,1,-,-
"합계",양천구,목1동,12,-,1,-,2,4,1,2,-,1,1,-,-,-,-
"합계",양천구,목2동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",양천구,목3동,5,-,-,1,1,1,-,1,-,1,-,-,-,-,-
"합계",양천구,목4동,3,-,-,1,1,-,-,-,-,-,1,-,-,-,-
"합계",양천구,목5동,9,-,1,1,2,2,-,2,-,1,-,-,-,-,-
"합계",양천구,신월1동,3,-,-,-,1,-,-,1,-,-,1,-,-,-,-
"합계",양천구,신월2동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신월3동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신월4동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",양천구,신월6동,2,-,-,-,1,-,-,-,-,-,1,-,-,-,-
"합계",양천구,신월7동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신정1동,3,-,-,1,-,1,-,1,-,-,-,-,-,-,-
"합계",양천구,신정2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",양천구,신정3동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",양천구,신정4동,8,-,1,1,1,-,-,1,-,1,1,1,1,-,-
"합계",양천구,신정6동,5,-,2,-,1,1,-,-,-,1,-,-,-,-,-
"합계",양천구,신정7동,2,-,-,-,1,-,-,1,-,-,-,-,-,-,-
"합계",강서구,소계,68,-,14,2,12,15,-,5,3,7,6,3,1,-,-
"합계",강서구,염창동,3,-,2,-,1,-,-,-,-,-,-,-,-,-,-
"합계",강서구,등촌1동,5,-,-,-,-,2,-,-,-,2,1,-,-,-,-
"합계",강서구,등촌2동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",강서구,등촌3동,3,-,1,-,-,-,-,-,-,1,1,-,-,-,-
"합계",강서구,화곡1동,2,-,1,-,-,-,-,-,1,-,-,-,-,-,-
"합계",강서구,화곡3동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",강서구,화곡4동,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-
"합계",강서구,화곡6동,5,-,2,-,1,1,-,1,-,-,-,-,-,-,-
"합계",강서구,화곡8동,3,-,1,-,2,-,-,-,-,-,-,-,-,-,-
"합계",강서구,가양1동,12,-,2,-,3,3,-,1,1,1,1,-,-,-,-
"합계",강서구,가양2동,3,-,1,-,1,-,-,-,-,-,1,-,-,-,-
"합계",강서구,발산1동,9,-,2,1,1,1,-,-,1,-,-,2,1,-,-
"합계",강서구,우장산동,4,-,-,-,1,1,-,-,-,1,-,1,-,-,-
"합계",강서구,공항동,8,-,1,1,-,5,-,-,-,-,1,-,-,-,-
"합계",강서구,방화1동,3,-,-,-,1,-,-,1,-,1,-,-,-,-,-
"합계",강서구,방화2동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",강서구,방화3동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",구로구,소계,63,-,11,3,13,9,-,9,2,14,2,-,-,-,-
"합계",구로구,신도림동,5,-,1,-,1,1,-,1,1,-,-,-,-,-,-
"합계",구로구,구로1동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",구로구,구로2동,12,-,3,1,1,3,-,2,-,2,-,-,-,-,-
"합계",구로구,구로3동,18,-,3,1,4,1,-,2,1,5,1,-,-,-,-
"합계",구로구,구로4동,3,-,-,-,-,-,-,-,-,2,1,-,-,-,-
"합계",구로구,구로5동,4,-,-,-,2,1,-,1,-,-,-,-,-,-,-
"합계",구로구,고척1동,4,-,-,-,2,-,-,1,-,1,-,-,-,-,-
"합계",구로구,고척2동,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-
"합계",구로구,개봉1동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",구로구,개봉2동,3,-,1,-,-,-,-,1,-,1,-,-,-,-,-
"합계",구로구,개봉3동,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-
"합계",구로구,오류1동,4,-,-,-,1,1,-,1,-,1,-,-,-,-,-
"합계",구로구,오류2동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",구로구,수궁동,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"합계",구로구,항동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"합계",금천구,소계,49,-,9,1,8,6,-,4,-,13,4,2,2,-,-
"합계",금천구,가산동,26,-,6,-,5,3,-,1,-,8,1,1,1,-,-
"합계",금천구,독산1동,6,-,1,-,1,-,-,1,-,1,1,1,-,-,-
"합계",금천구,독산2동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",금천구,독산3동,3,-,-,-,1,1,-,-,-,-,-,-,1,-,-
"합계",금천구,독산4동,2,-,-,1,-,-,-,-,-,1,-,-,-,-,-
"합계",금천구,시흥1동,7,-,2,-,1,1,-,1,-,1,1,-,-,-,-
"합계",금천구,시흥3동,3,-,-,-,-,1,-,-,-,2,-,-,-,-,-
"합계",금천구,시흥4동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",영등포구,소계,132,-,21,5,25,21,2,16,7,14,11,5,2,1,2
"합계",영등포구,영등포동,17,-,2,1,2,3,1,2,1,2,2,1,-,-,-
"합계",영등포구,여의동,68,-,9,3,9,12,1,8,6,5,8,2,2,1,2
"합계",영등포구,당산1동,5,-,2,-,2,1,-,-,-,-,-,-,-,-,-
"합계",영등포구,당산2동,5,-,-,-,1,1,-,2,-,1,-,-,-,-,-
"합계",영등포구,문래동,8,-,1,-,2,1,-,1,-,3,-,-,-,-,-
"합계",영등포구,양평1동,3,-,1,-,1,-,-,-,-,1,-,-,-,-,-
"합계",영등포구,양평2동,4,-,1,-,1,1,-,-,-,-,-,1,-,-,-
"합계",영등포구,신길1동,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"합계",영등포구,신길3동,5,-,2,-,2,-,-,-,-,-,1,-,-,-,-
"합계",영등포구,신길4동,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
"합계",영등포구,신길6동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",영등포구,신길7동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",영등포구,대림1동,4,-,1,-,2,1,-,-,-,-,-,-,-,-,-
"합계",영등포구,대림2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",영등포구,대림3동,6,-,1,1,1,-,-,1,-,1,-,1,-,-,-
"합계",동작구,소계,45,-,10,2,7,11,-,6,-,3,4,2,-,-,-
"합계",동작구,노량진1동,3,-,-,-,-,1,-,1,-,1,-,-,-,-,-
"합계",동작구,노량진2동,4,-,2,-,1,-,-,-,-,-,-,1,-,-,-
"합계",동작구,상도1동,4,-,2,-,1,-,-,1,-,-,-,-,-,-,-
"합계",동작구,상도2동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",동작구,상도3동,2,-,-,1,-,-,-,1,-,-,-,-,-,-,-
"합계",동작구,상도4동,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-
"합계",동작구,흑석동,6,-,2,-,1,1,-,1,-,-,1,-,-,-,-
"합계",동작구,사당1동,6,-,-,1,1,1,-,-,-,1,1,1,-,-,-
"합계",동작구,사당2동,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"합계",동작구,사당3동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",동작구,사당4동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",동작구,대방동,5,-,1,-,1,3,-,-,-,-,-,-,-,-,-
"합계",동작구,신대방1동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",동작구,신대방2동,6,-,1,-,-,2,-,1,-,1,1,-,-,-,-
"합계",관악구,소계,41,-,10,1,10,9,-,4,-,4,2,1,-,-,-
"합계",관악구,보라매동,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-
"합계",관악구,행운동,3,-,1,-,1,1,-,-,-,-,-,-,-,-,-
"합계",관악구,낙성대동,3,-,-,-,1,1,-,1,-,-,-,-,-,-,-
"합계",관악구,청룡동,7,-,2,-,1,1,-,1,-,1,-,1,-,-,-
"합계",관악구,중앙동,3,-,-,1,1,-,-,-,-,-,1,-,-,-,-
"합계",관악구,인헌동,5,-,1,-,1,1,-,1,-,1,-,-,-,-,-
"합계",관악구,남현동,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
"합계",관악구,서원동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
"합계",관악구,신원동,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
"합계",관악구,신사동,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-
"합계",관악구,신림동,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-
"합계",관악구,조원동,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
